"doc_id","contents","metadata"
"2WikiMultihopQA_C83_0","The Warrior and the Slave Girl: T: he Warrior and the Slave Girl is a 1958 Italian- Spanish- French adventure film in Supercinescope and Eastman Color directed by Vittorio Cottafavi.Lew Landers: L: ew Landers( born Louis Friedlander, January 2, 1901 – December 16, 1962) was an American independent film and television director.The Great Adventures of Captain Kidd: T: he Great Adventures of Captain Kidd( 1953) was the 52nd serial released by Columbia Pictures.I: t is based in the historical figure of Captain William Kidd.The Pirate and the Slave Girl: T: he Pirate and the Slave Girl( also known as"" The Pirate's Captive"") is a 1959 Italian adventure film written and directed by Piero Pierotti and starring Lex Barker.Lucélia Santos: M: aria Lucélia dos Santos( born May 20, 1957) is a Brazilian actress, director and producer.S: he received international acclaim for her leading role in the 1976 Rede Globo telenovela"" Isaura, The Slave Girl"", broadcast in over 80 countries.Captain Kidd and the Slave Girl: C: aptain Kidd and the Slave Girl is a 1954 Action- adventure film about a woman who disguises herself as a slave girl in order to try to gain information from Captain Kidd about his hidden treasure.T: he film was directed by Lew Landers, and stars Anthony Dexter, Eva Gabor, and Alan Hale Jr..Erik Balling: E: rik Balling( 29 November 1924 – 19 November 2005) was a Danish TV and film director.H: e created two of Denmark's most popular TV- series,"" Matador"" and"" Huset på Christianshavn"".H: is feature film"" Qivitoq""( 1956) was nominated for a Golden Palm at the 1957 Cannes Film Festival, and for an Oscar as Best Foreign Language Film.H: is 1962 film"" Den kære familie"" was entered into the 3rd Moscow International Film Festival.T: ogether with Henning Bahs, he also created the hugely popular series of"" Olsen Gang"" feature films.Abbott and Costello Meet Captain Kidd: A: bbott and Costello Meet Captain Kidd is a 1952 comedy film directed by Charles Lamont and starring the comedy team of Abbott and Costello, along with Charles Laughton, who reprised his role as the infamous pirate from the 1945 film ""Captain Kidd"".I: t was the second film in SuperCinecolor, a three-color version of the two-color process Cinecolor.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 929995)}"
"2WikiMultihopQA_C83_1","Strike First Freddy: S: trike First Freddy is a 1965 Danish spy comedy film directed by Erik Balling and starring Morten Grunwald.I: t was followed by the sequel"" Relax Freddie""( 1966).Relax Freddie: R: elax Freddie is a 1966 Danish comedy film directed by Erik Balling and starring Morten Grunwald.I: t is a sequel to"" Strike first Freddy"".","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 929995)}"
"2WikiMultihopQA_C84_0","Knee Deep in My Heart: "":  Knee Deep in My Heart"" is a song by Irish singer- songwriter Shane Filan, released as the third single from his debut studio album"" You and Me""( 2013).T: he song was released as a single on 29 November 2013.T: he song has peaked to number 92 on the Irish Singles Chart and number 69 on the UK Singles Chart.Hole in My Heart (Alphabeat song): "":  Hole in My Heart"" is a song by Danish pop band Alphabeat from"" The Beat Is...""( 2010), the international edition of their second studio album,"" The Spell""( 2009).I: t was released on 21 February 2010 as the album's second single in the United Kingdom and third single overall."":  Hole in My Heart"" peaked at number 29 on the UK Singles Chart, becoming the group's second consecutive UK top- 40 hit from"" The Beat Is ...""Missin' You (It Will Break My Heart): "":  Missin'Y: ou: It Will Break My Heart"" is the 14th overall single released by singer Ken Hirai.I: t was released on January 30, 2002 under the label DefSTAR Records."":  Missin' You: It Will Break My Heart"" was featured on Hirai's 5th studio album,"" Life Is ..."".T: he single was produced by American producer Babyface.B: abyface announced that the single would be released on May 22, 2002 under BMG Japan.Christmas in My Heart (Sarah Connor song): "":  Christmas in My Heart"" is a song by German singer – songwriter Sarah Connor.I: t was her first Christmas single and the lead single from her first Christmas album,"" Christmas in My Heart""( 2005).M: ale vocals were provided by Naturally 7 member Dwight Stewart.A: fter the success of"" Naughty but Nice"", Connor decided to release her first album of Christmas music entitled"" Christmas in My Heart"".T: he title track"" Christmas in My Heart"" was released to promote the album and Connor's tour at the time.T: he single peaked at number four on the German Singles Chart and was Germany's seventy- seventh best- selling single of 2006.I: t was the last single Connor released until late 2006 when the album was reissued with a new single.T: he song is also featured on a DVD of the same name released with the reissue in 2006.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 930998)}"
"2WikiMultihopQA_C84_1","Giant in My Heart: "":  Giant in My Heart"" is a song by Canadian recording artist Kiesza from her debut studio album,"" Sound of a Woman""( 2014).I: t was released by record label Lokal Legend as the second single from the album on August 8, 2014.T: he song was co-written by Kiesza and Rami Samir Afuni, and produced by the latter."":  Giant in My Heart"" is an electropop and house track sung in an emotive falsetto tone and features a combination of scat- singing, a pounding 808 and softer synth- led sections.L: yrically, the song focuses on subjects of love lost and the aftermath of a breakup."":  Giant in My Heart"" garnered positive reviews from contemporary music critics, who commended the song for its sonic similarities with Kiesza's debut single"" Hideaway"" and the singer's strong vocal performance.I: t was a commercial success, debuting at number four on the UK Singles Chart, number one on the UK Dance Chart and selling 33,414 copies in its first week."":  Giant in My Heart"" marked Kiesza's second consecutive top five single in the United Kingdom and has also had success in Germany and Belgium where it peaked at numbers 11 and 12 respectively.T: he song was accompanied by a short film music video directed by producer Afuni in New York City.T: he clip premiered on July 1, 2014 and was acclaimed by several critics.I: t features a frustrated male office worker living a double life as a crossdresser.K: iesza has performed"" Giant in My Heart"" on American television show"" Jimmy Kimmel Live!"", and the song has been covered by English singer Florrie.Hole in My Heart (Luke Friend song): "":  Hole In My Heart"" is a single by Luke Friend.T: he song was released on 29 March 2015 in the United Kingdom.T: he song has peaked at number 40 on the UK Singles Chart.Go Ahead and Break My Heart: "":  Go Ahead and Break My Heart"" is a song that was written and recorded by American singers Blake Shelton and Gwen Stefani for the former's tenth studio album,"" If I'm Honest""( 2016).S: helton's longtime producer Scott Hendricks produced the track.I: t was released as its second promotional single for digital download on May 9, 2016.T: he song is Shelton and Stefani's first collaboration.T: he ideas behind the song began after the pair shared similar insecurities with each other, leaving Shelton to write the first verse, followed by Stefani analyzing it and writing her own."":  Go Ahead and Break My Heart"" received generally positive reviews from music critics, with them finding it to be a"" strong"" choice for"" If I'm Honest"".S: everal other reviewers appreciated Stefani's contributions to the track.I: t debuted at number 70 on United States'"" Billboard"" Hot 100 and also managed to peak on the Digital Songs component chart in Canada.T: he recording's release was accompanied by two live performances of the song later that day on both"" The Voice"" and at a promotional i HeartRadio concert.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 930998)}"
"2WikiMultihopQA_C84_2","Break My Heart (You Really): "":  Break My Heart( You Really)"", also known as"" Break My Heart"", is a song by British pop act Shakespears Sister, released in 1988 as the lead single from their debut album"" Sacred HeartBreak My Heart( You Really)"" was released in most territories as a Double A-side with"" Heroine"", which according to Siobhan Fahey was to"" give a more rounded picture of what I'm about"".I: n North American territories however, both songs were released as separate A- side singles.Break My Heart (Estelle song): "":  Break My Heart"" is first single taken from Estelle's third studio album"" All of Me"", featuring American rapper Rick Ross.I: t was released on 26 April 2011.Thunder in My Heart (song): "":  Thunder in My Heart"" is a song recorded by Leo Sayer for the album"" Thunder in My Heart"", and originally released as a single in 1977.I: t reached number 22 in the United Kingdom.I: n the United States, it reached number 38 on the"" Billboard"" Hot 100 and number 35 on the"" Cashbox"" chart.I: t became a number- one hit in the United Kingdom when a remix by DJ Meck( titled"" Thunder in My Heart Again"") was released as a single in 2006( see 2006 in music)."":  Thunder in My Heart Again"" stayed at number one on the UK Singles Chart for two weeks.I: t also became a hit in several other countries, including Finland, Italy and the Netherlands.I: n 2007 Leo Sayer appeared on"" Celebrity Big Brother"" in the United Kingdom and claimed credit for this song getting to number one as he said:"" It was n't just because it was a hot tune, it was all because' Oh my God, it's Leo Sayer'.""","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 930998)}"
"2WikiMultihopQA_C85_0","Scott R. Dunlap: S: cott R. Dunlap( June 20, 1892 – March 30, 1970) was an American film producer, director, screenwriter, and actor.D: unlap was born in Chicago, Illinois in 1892 and entered the film business in 1915.H: e produced 70 films between 1937 and 1960, and directed 47 films between 1919 and 1929.I: n 1942, Dunlap was with Western star Buck Jones at the Cocoanut Grove fire in Boston, Massachusetts.D: unlap was hosting a party in Jones's honor at the nightclub.J: ones died two days after the fire, while Dunlap was seriously hurt, but survived.D: unlap died in Los Angeles in 1970.When Spring Makes a Mistake: W: hen Spring Makes a Mistake or Cuando la primavera se equivoca is a 1944 Argentine film directed by Mario Soffici.The Fatal Mistake: T: he Fatal Mistake is a 1924 American silent crime film directed by Scott R. Dunlap and starring William Fairbanks, Eva Novak and Wilfred Lucas.Drew Esocoff: D: rew Esocoff( born c. 1957) is an American television sports director, who as of 2006 has been the director of NBC Sunday Night Football.Cornel Wilde: C: ornel Wilde( born Kornél Lajos Weisz; October 13, 1912 – October 16, 1989) was a Hungarian- American actor and film director.W: ilde's acting career began in 1935, when he made his debut on Broadway.I: n 1936 he began making small, uncredited appearances in films.B: y the 1940s, he had signed a contract with 20th Century Fox, and by the mid-1940s, he was a major leading man.H: e was nominated for the Academy Award for Best Actor for his performance in 1945's"" A Song to Remember"".I: n the 1950s, he moved to writing, producing and directing films, and still continued his career as an actor.The Devil's Hairpin: T: he Devil's Hairpin is a 1957 feature film about car racing, filmed in Technicolor and VistaVision, written and directed by Cornel Wilde, who also stars.Ben Palmer: B: en Palmer is a British film and television director who is known for being the director of"" Bo' Selecta"" and"" The Inbetweeners"".Abhishek Saxena: A: bhishek Saxena is an Indian Bollywood and Punjabi film director who directed the movie Phullu.T: he Phullu movie was released in theaters on 16 June 2017, in which film Sharib Hashmi is the lead role.A: part from these, he has also directed Patiala Dreamz, this is a Punjabi film.T: his film was screened in cinemas in 2014.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 930998)}"
"2WikiMultihopQA_C85_1","G. Marthandan: G: . Marthandan is an Indian film director who works in Malayalam cinema.Elliot Silverstein: E: lliot Silverstein( born August 3, 1927, in Boston, Massachusetts) is an American director, who is best known for being the director of the movie"" Cat Ballou""( 1965).","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 930998)}"
"2WikiMultihopQA_C86_0","Princess Maria Luisa of Savoy (1729–1767): M: aria Luisa of Savoy (Maria Luisa Gabriella; 25 March 1729 – 22 June 1767) was a princess of Savoy.Maria Luisa, Duchess of Lucca: M: aria Luisa of Spain  (6 July 1782 – 13 March 1824) was a Spanish infanta, daughter of King Charles IV and his wife, Maria Luisa of Parma.I: n 1795, she married her first cousin Louis, Hereditary Prince of Parma.S: he spent the first years of her married life at the Spanish court where their first child, Charles, was born.I: n 1801 the Treaty of Aranjuez made her husband King of Etruria, a kingdom created from the former Duchy of Tuscany in exchange for the renunciation of the Duchy of Parma.T: hey arrived in Florence, the capital of the new kingdom, in August 1801.D: uring a brief visit to Spain in 1802, Maria Luisa gave birth to her second child.H: er husband's reign in Etruria was marred by his ill health.H: e died in 1803, at the age of 30, following an epileptic crisis.M: aria Luisa acted as regent for their son.D: uring her government in Florence, she tried to gain the support of her subjects, but her administration of Etruria was cut short by Napoleon Bonaparte, who forced her to leave with her children in December 1807.A: s part of the Treaty of Fontainebleau, Napoleon incorporated Etruria to his domains.A: fter a futile interview with Napoleon in Milan, Maria Luisa looked for refuge in exile with her family in Spain.T: he Spanish court was deeply divided and a month after her arrival the country was thrown into unrest when a popular uprising, known as the Mutiny of Aranjuez, forced Maria Luisa's father to abdicate in favor of her brother Ferdinand VII.N: apoleon invited father and son to Bayonne, France, with the excuse of acting as a mediator, but gave the kingdom to his brother Joseph.N: apoleon called the remaining members of the Spanish royal family to France and at their departure on 2 May 1808, the citizens of Madrid rose up against the French occupation.I: n France, Maria Luisa was reunited in exile with her parents.S: he was the only member of the Spanish royal family to directly oppose Napoleon.A: fter her secret plan to escape was discovered, Maria Luisa was separated from her son and placed with her daughter as prisoners in a Roman convent.M: aria Luisa, mostly known as the Queen of Etruria during her lifetime, regained her freedom in 1814 at the fall of Napoleon.I: n the following years she continued to live in Rome, hoping to recover her son's former domains.T: o put forward her case she wrote a book of memoirs, but was disappointed when the Congress of Vienna (1814–15) compensated her not with Parma, but with the smaller Duchy of Lucca, which had been carved out of Tuscany.A: s a consolation she was allowed to retain the honors of a queen.I: nitially reluctant to accept this accord, Maria Luisa did not take the government of Lucca until December 1817.A: s a reigning duchess of Lucca, she disregarded the constitution imposed by the Congress of Vienna.W: hile spending time in her palace in Rome, she died of cancer at the age of 41.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 932001)}"
"2WikiMultihopQA_C86_1","Ogawa Mataji: V: iscount was a general in the early Imperial Japanese Army.H: e was also the father- in- law of Field Marshal Gen Sugiyama.Ferdinand VI of Spain: F: erdinand VI of Spain( 23 September 1713 – 10 August 1759), called the Learned("" el Prudente"") and the Just("" el Justo""), King of Spain from 9 July 1746 until his death in 1759, was the third ruler of the Spanish Bourbon dynasty.H: e was the fourth son of the previous monarch Philip V and his first wife Maria Luisa of Savoy.Archduchess Maria Luisa of Austria, Princess of Tuscany: A: rchduchess Maria Luisa of Austria, Princess of Tuscany( full name:"" Maria Luisa Annunziata Anna Giovanna Giuseppa Antonietta Filomena Apollonia Tommasa"")( 31 October 1845 – 27 August 1917) was a Princess of Tuscany, and later Princess of Isenburg and Büdingen.Archduchess Maria Luisa of Austria, Princess of Tuscany (1798-1857): A: rchduchess Maria Luisa of Austria, Princess of Tuscany( 30 August 1798 – 15 June 1857) was a member of the House of Habsburg- Lorraine.Yolande Louise of Savoy: Y: olande Louise of Savoy( 1487–1499), was a Duchess Consort of Savoy; married to Philibert II, Duke of Savoy.Archduke Joseph, Palatine of Hungary: J: oseph Anton Johann, Archduke of Austria( 9 March 1776, Florence – 13 January 1847, Buda), was the Palatine of Hungary from 1796 to 1847.H: e was the seventh son of Leopold II, Holy Roman Emperor and Maria Luisa of Spain.Maria Luisa of Savoy: M: aria Luisa of Savoy (Maria Luisa Gabriella; 17 September 1688 – 14 February 1714) was a queen consort of Spain by marriage to Philip V of Spain.S: he acted as Regent of Spain during the absence of her spouse from 1702 until 1703, and had great influence over him as his adviser, while she was herself in turn influenced by the Princesse des Ursins.Philip V of Spain: P: hilip V (19 December 1683 – 9 July 1746) was King of Spain from 1 November 1700 to his abdication in favour of his son Louis on 14 January 1724, and from his reaccession of the throne upon his son's death, 6 September 1724 to his own death on 9 July 1746.B: efore his reign, Philip occupied an exalted place in the royal family of France as a grandson of King Louis XIV.H: is father, Louis, Grand Dauphin, had the strongest genealogical claim to the throne of Spain when it became vacant in 1700.H: owever, since neither the Grand Dauphin nor Philip's older brother, Louis, Duke of Burgundy, could be displaced from their place in the succession to the French throne, the Grand Dauphin's maternal uncle (Philip's granduncle)K: ing Charles II of Spain named Philip as his heir in his will.I: t was well known that the union of France and Spain under one monarch would upset the balance of power in Europe, such that other European powers would take steps to prevent it.I: ndeed, Philip's accession in Spain provoked the 13-year War of the Spanish Succession, which continued until the Treaty of Utrecht forbade any future possibility of unifying the French and Spanish crowns while confirming his accession to the throne of Spain.P: hilip was the first member of the French House of Bourbon to rule as King of Spain.T: he sum of his two reigns, 45 years and 21 days, is the longest in modern Spanish history.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 932001)}"
"2WikiMultihopQA_C87_0","Abd al-Muttalib: A: bd al- Muttalib Shaybah ibn Hashim( c. 497 – 578) was the grandfather of Islamic prophet Muhammad.Fred Le Deux: F: rederick"" Fred"" Le Deux( born 4 December 1934) was an Australian rules footballer who played with Geelong in the Victorian Football League( VFL).H: e is the grandfather of Tom Hawkins.John Westley: R: ev. John Westley( 1636 – 78) was an English nonconformist minister.H: e was the grandfather of John Wesley( founder of Methodism).Zhao Shoushan: Z: hao Shoushan( 12 November 1894 – 20 June 1965) was a KMT general and later Chinese Communist Party politician.H: e is the grandfather of Zhao Leji.Lyon Cohen: L: yon Cohen( 1868–1937) was a Polish- born Canadian businessman and a philanthropist.H: e was the grandfather of singer/ poet Leonard Cohen.John Mackay (poet): J: ohn Mackay( 1656–1754), known as( The Blind Piper), was a Scottish Gaelic poet and composer, and the grandfather of William Ross.Kujō Yoritsune: ,:  also known as Fujiwara no Yoritsune, was the fourth ""shōgun"" of the Kamakura shogunate of Japan.H: is father was ""kanpaku"" Kujō Michiie and his grandmother was a niece of Minamoton: o Yoritomo.H: is wife was a granddaughter of Minamoto no Yoritomo and daughter of Minamoton: o Yoriie.H: e was born in the year (according to Chinese astrology) of the Tiger, in the month, on the day, and so his given name at birth was Mitora (三寅, ""Triple Tiger"").Y: oritsune was a member of the great Fujiwara clan.T: he Kujō family was one of the five branches of the historically powerful Fujiwara clan of courtiers.Kujō Yoritsugu: ,:  also known as Fujiwara no Yoritsugu, was the fifth ""shōgun"" of the Kamakura shogunate of Japan.H: is father was the 4th Kamakura ""shōgun"", Kujō Yoritsune.Y: oritsugu was a member of the great Fujiwara clan.T: he Kujō family was one of the five branches of the historically powerful Fujiwara clan of courtiers.Kaya Alp: K: aya Alp was, according to Ottoman tradition, the son of Kızıl Buğa and the father of Suleyman Shah, who was, in turn, the grandfather of Ertuğrul, and the great grandfather of the Ottoman Empire founder, Osman I.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 933003)}"
"2WikiMultihopQA_C87_1","Henry Krause: H: enry J."" Red"" Krause, Jr.( August 28, 1913 – February 20, 1987) was an American football offensive lineman in the National Football League for the Brooklyn Dodgers and the Washington Redskins.H: e played college football at St. Louis University.H: e is the grandfather of Jennifer KrauseH: e is the great grandfather of Payton Hoeing","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 933003)}"
"2WikiMultihopQA_C88_0","Dana Blankstein: D: ana Blankstein- Cohen( born March 3, 1981) is the director of the Israeli Academy of Film and Television.S: he is a film director, and an Israeli culture entrepreneur.Peter Levin: P: eter Levin is an American director of film, television and theatre.Benito Perojo: B: enito Perojo (Madrid, 14 June 1894 – Madrid, 11 November 1974) was a successful Spanish film director and film producer.O: n 18 July 1966 he was honoured by the Caballero Gran Cruz de la Orden del Mérito Civil.H: e died in Madrid on 11 November 1974 aged 80 and he was survived by his daughter Carmen Perojo Carreras.Jesse E. Hobson: J: esse Edward Hobson( May 2, 1911 – November 5, 1970) was the director of SRI International from 1947 to 1955.P: rior to SRI, he was the director of the Armour Research Foundation.Ian Barry (director): I: an Barry is an Australian director of film and TV.S. N. Mathur: S: .N. Mathur was the Director of the Indian Intelligence Bureau between September 1975 and February 1980.H: e was also the Director General of Police in Punjab.Brian Kennedy (gallery director): B: rian Patrick Kennedy( born 5 November 1961) is an Irish- born art museum director who has worked in Ireland and Australia, and now lives and works in the United States.H: e is currently the director of the Peabody Essex Museum.H: e was the director of the Toledo Museum of Art in Ohio from 2010 to 2019.H: e was the director of the Hood Museum of Art from 2005 to 2010, and the National Gallery of Australia( Canberra) from 1997- 2004.Olav Aaraas: O: lav Aaraas( born 10 July 1950) is a Norwegian historian and museum director.H: e was born in Fredrikstad.F: rom 1982 to 1993 he was the director of Sogn Folk Museum, from 1993 to 2010 he was the director of Maihaugen and from 2001 he has been the director of the Norwegian Museum of Cultural History.I: n 2010 he was decorated with the Royal Norwegian Order of St. Olav.Jason Moore (director): J: ason Moore( born October 22, 1970) is an American director of film, theatre and television.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 933003)}"
"2WikiMultihopQA_C88_1","Marianela (1940 film): M: arianela is a 1940 Spanish drama film directed by Benito Perojo.I: t is based on the 1878 novel by Benito Pérez Galdós.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 933003)}"
"2WikiMultihopQA_C89_0","Fort Apache (film): F: ort Apache is a 1948 American western film directed by John Ford and starring John Wayne and Henry Fonda.T: he film was the first of the director's"" cavalry trilogy"" and was followed by"" She Wore a Yellow Ribbon""( 1949) and"" Rio Grande""( 1950), both also starring Wayne.T: he screenplay was inspired by James Warner Bellah's short story"" Massacre""( 1947).T: he historical sources for"" Massacre"" have been attributed both to George Armstrong Custer and the Battle of Little Bighorn and to the Fetterman Fight.T: he film was one of the first to present an authentic and sympathetic view of the Native Americans.I: n his review of the DVD release of"" Fort Apache"" in 2012,"" New York Times"" movie criticD: ave Kehr called it"" one of the great achievements of classical American cinema, a film of immense complexity that never fails to reveal new shadings with each viewing ... among the first pro-Indian westerns"" that portrays the Native Americans with"" sympathy and respect"".T: he film was awarded the Best Director and Best Cinematography awards by the Locarno International Film Festival of Locarno, Switzerland.S: creenwriter Frank S. Nugent was nominated for best screenplay by the Writers Guild of America.She Wore a Yellow Ribbon: S: he Wore a Yellow Ribbon is a 1949 Technicolor Western film directed by John Ford and starring John Wayne.T: he Oscar- winning film was the second of Ford's Cavalry trilogy films, along with"" Fort Apache""( 1948) and"" Rio Grande""( 1950).W: ith a budget of$ 1.6 million, the film was one of the most expensive Westerns made up to that time.I: t was a major hit for RKO.T: he film takes its name from"" She Wore a Yellow Ribbon"", a popular US military song that is used to keep marching cadence.T: he film was shot on location in Monument Valley utilizing large areas of the Navajo reservation along the Arizona- Utah state border.F: ord and cinematographer Winton Hoch based much of the film's imagery on the paintings and sculptures of Frederic Remington.T: he film won the Academy Award for Best Cinematography, Color in 1950.I: t was also nominated as 1950's Best Written American Western( which the Writers Guild of America awarded to"" Yellow Sky"").","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 934510)}"
"2WikiMultihopQA_C89_1","Repeated Absences: R: epeated Absences (French: ""Absences répétées"") is a 1972 French drama film directed by Guy Gilles.Rio Grande (film): R: io Grande is a 1950 Western film directed by John Ford and starring John Wayne and Maureen O' Hara.T: he picture is the third installment of Ford's"" cavalry trilogy,"" following two RKO Pictures releases:"" Fort Apache""( 1948) and"" She Wore a Yellow Ribbon""( 1949).J: ohnW: ayne plays the lead in all three films, as Captain Kirby York in"" Fort Apache,"" then as Captain of Cavalry Nathan Cutting Brittles in"" She Wore a Yellow Ribbon,"" and finally as a promoted Lieutenant Colonel Kirby Yorke in"" Rio Grande""( scripts and production billing spell the York[ e] character's last name differently in"" Fort Apache"" and"" Rio Grande"").The Night of Nights: T: he Night of Nights is a 1939 black- and- white drama film written by Donald Ogden Stewart and directed by Lewis Milestone for Paramount Pictures that starred Pat O' Brien, Olympe Bradna, and Roland Young.T: he film received positive contemporary reviews from publications such as"" The New York Times"".D: irector Milestone went on to other successful productions after the film came out, including"" Ocean's 11"" and"" Pork Chop Hill"".T: he movie has no relation to the use of the phrase"" Night of Nights"" for the night of the Academy Awards ceremony, the album by musical groupT: he Seekers, or the Touhou Project song.The Fabulous Senorita: T: he Fabulous Senorita is a 1952 American musical comedy film directed by R.G. Springsteen and starring Estelita Rodriguez, Robert Clarke and Nestor Paiva.T: he film came at the tail- end of a cycle of Latin American- themed films, through it did introduce a new star Rita Moreno.Rio Grande (film): R: io Grande is a 1950 Western film directed by John Ford and starring John Wayne and Maureen O' Hara.T: he picture is the third installment of Ford's"" cavalry trilogy,"" following two RKO Pictures releases:"" Fort Apache""( 1948) and"" She Wore a Yellow Ribbon""( 1949).J: ohnW: ayne plays the lead in all three films, as Captain Kirby York in"" Fort Apache,"" then as Captain of Cavalry Nathan Cutting Brittles in"" She Wore a Yellow Ribbon,"" and finally as a promoted Lieutenant Colonel Kirby Yorke in"" Rio Grande""( scripts and production billing spell the York[ e] character's last name differently in"" Fort Apache"" and"" Rio Grande"").","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 934510)}"
"2WikiMultihopQA_C89_2","Joanne Dru: J: oanne Dru( born Joan Letitia LaCock, January 31, 1922 – September 10, 1996) was an American film and television actress, known for such films as"" Red River She Wore a Yellow Ribbon"", and"" All the King's Men"".Operation Leopard: L: a légion saute sur Kolwezi also known as"" Operation Leopard"" is a French war film directed by Raoul Coutard filmed in French Guiana.T: he script is based on the true story of the Battle of Kolwezi that happened in 1978.I: t was diligently described in a book of the same name by former 1 REP Captain Pierre Sergent.H: e published his book in 1979; the film came out in 1980.R: aoul Coutard shot the film in a documentary style.Rudy Bowman: R: udy Bowman( 15 December 1890 – 29 October 1972) was an American actor.H: e played mostly small and uncredited roles in various westerns.H: is film appearances include"" She Wore a Yellow Ribbon""( 1949).H: e also guest starred as Robert E. Lee in"" The Twilight Zone"" episode"" The Bard"".","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 934510)}"
"2WikiMultihopQA_C90_0","Edward Dearle: E: dward Dearle( 2 March 1806 – 20 March 1891) was an organist and composer based in England.Mike Hall: M: ike or Michael Hall may refer to:Michael the Syrian: M: ichael the Syrian, died 1199 AD, also known as Michael the Great or Michael Syrus or Michael the Elder, to distinguish him from his nephew, was a patriarch of the Syriac Orthodox Church from 1166 to 1199.H: e is best known today as the author of the largest medieval"" Chronicle"", which he composed in Syriac.V: arious other materials written in his own hand have survived.Mike Jacobs: M: ike or Michael Jacobs may refer to:Michael Wang (basketball): W: ang Quanze( born June 8, 2000) or Michael Wang is a Chinese college basketball player for the Penn Quakers of the Ivy League.H: e was a member of the China national under- 19 team in 2018.Michael Doeberl: M: ichael Doeberl( 15 January 1861, Waldsassen – 24 March 1928, Partenkirchen) was a German historian who specialized in Bavarian history.H: e studied philology and history at the University of Munich, obtaining his doctorate from the University of Erlangen in 1887.I: n 1894 he received his habilitation and in 1905 became an honorary professor.F: rom 1917 to 1928 he held the chair of Bavarian history at the University of Munich.H: e was the founding chairman of the"" Gründungsvorsitzenden der Kommission für bayerische Landesgeschichte""( Commission for Bavarian Regional History).T: he"" Michael Doeberl Preis"" is an annual award issued by the"" Institut für Bayerische Geschichte"".Michał Kruszka: M: ichał Kruszka or Michael Kruszka(:  September 28, 1860 – December 2, 1918) was a Polish- American politician and journalist.Michael Lennox: M: ichael Lennox or Michael Carson Lennox is a Northern Irish film director, who was born and raised in County Antrim, Northern Ireland.Mike Wells: M: ike or Michael Wells may refer to:Mike Baldwin: M: ike or Michael Baldwin may refer to:","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 935519)}"
